Station;Meteorological;Meteorological;Hydrometric
X;0;0;0
Y;0;0;0
Z;0;0;0
Sensor;Precipitation;Temperature;Discharge
Category;Precipitation;Temperature;Flow
Unit;mm/d;C;m3/s
Interpolation;ConstantAfter;ConstantAfter;Linear
12.01.2005 00:00:00;0.0112;12.6;
13.01.2005 00:00:00;0.2093;13.4;
14.01.2005 00:00:00;0.0094;14;
15.01.2005 00:00:00;0.0363;13.4;
16.01.2005 00:00:00;0;13.6;
17.01.2005 00:00:00;0.0001;12.6;
18.01.2005 00:00:00;0;12.9;
19.01.2005 00:00:00;0;11.7;
20.01.2005 00:00:00;0.0013;12.7;
21.01.2005 00:00:00;0.0005;14.3;
22.01.2005 00:00:00;0.0132;12.9;
23.01.2005 00:00:00;0.0293;10.9;
24.01.2005 00:00:00;0.0264;10.6;
25.01.2005 00:00:00;0.0015;9.6;
26.01.2005 00:00:00;0.0026;8.3;
27.01.2005 00:00:00;0.0012;6.5;
28.01.2005 00:00:00;0.0188;7.1;
29.01.2005 00:00:00;0.0014;9.3;
30.01.2005 00:00:00;0.0011;10.6;
31.01.2005 00:00:00;0.0002;9.9;
01.02.2005 00:00:00;0;10.5;
02.02.2005 00:00:00;0;12.2;
03.02.2005 00:00:00;0;12.8;
04.02.2005 00:00:00;0.0194;10.6;
05.02.2005 00:00:00;3.2317;10.5;
06.02.2005 00:00:00;0.896;9.3;
07.02.2005 00:00:00;0.0009;9;
08.02.2005 00:00:00;0.0058;9.5;
09.02.2005 00:00:00;0.0058;11.9;
10.02.2005 00:00:00;0.0001;13;
11.02.2005 00:00:00;0;13.3;
12.02.2005 00:00:00;0.0023;11.8;
13.02.2005 00:00:00;0.0043;12.2;
14.02.2005 00:00:00;0.0025;12.5;
15.02.2005 00:00:00;0.0025;9.6;
16.02.2005 00:00:00;0.0007;9.9;
17.02.2005 00:00:00;0.0001;9.9;
18.02.2005 00:00:00;0.0005;9.6;
19.02.2005 00:00:00;0.0039;9.8;
20.02.2005 00:00:00;0.2122;10.1;
21.02.2005 00:00:00;0.0542;10.2;
22.02.2005 00:00:00;0.1886;10.7;
23.02.2005 00:00:00;1.6732;12.3;
24.02.2005 00:00:00;0;10.7;
25.02.2005 00:00:00;0;8.3;
26.02.2005 00:00:00;0.8577;9.1;
27.02.2005 00:00:00;0.154;9;
28.02.2005 00:00:00;0.0158;8.3;
01.03.2005 00:00:00;0.0438;5.9;
02.03.2005 00:00:00;0.0333;7.4;
03.03.2005 00:00:00;0.109;10;
04.03.2005 00:00:00;0.0529;7.6;
05.03.2005 00:00:00;0.0306;9.2;
06.03.2005 00:00:00;0.0154;10.2;
07.03.2005 00:00:00;0;12.2;
08.03.2005 00:00:00;0.0005;12.7;
09.03.2005 00:00:00;0.0004;13.8;
10.03.2005 00:00:00;0.7723;14.2;
11.03.2005 00:00:00;0.0093;13.1;
12.03.2005 00:00:00;0.1697;14.9;
13.03.2005 00:00:00;0.0039;14.7;
14.03.2005 00:00:00;0.0554;14.9;
15.03.2005 00:00:00;0.0282;13.9;
16.03.2005 00:00:00;0.0025;15.4;
17.03.2005 00:00:00;0.0001;18.1;
18.03.2005 00:00:00;0.0028;18.7;
19.03.2005 00:00:00;0.0018;16.7;
20.03.2005 00:00:00;2.8651;15.9;
21.03.2005 00:00:00;3.6642;15.7;
22.03.2005 00:00:00;0.2187;15.3;
23.03.2005 00:00:00;0.0005;15.6;
24.03.2005 00:00:00;7.0276;15.1;
25.03.2005 00:00:00;8.7096;15.2;
26.03.2005 00:00:00;0.062;15;
27.03.2005 00:00:00;7.4347;14.7;
28.03.2005 00:00:00;3.9435;13.8;
29.03.2005 00:00:00;0.0107;15.1;
30.03.2005 00:00:00;0.0261;17;
31.03.2005 00:00:00;0.0285;21;
01.04.2005 00:00:00;0.6928;16.9;
02.04.2005 00:00:00;18.8343;15.4;
03.04.2005 00:00:00;0.0534;15.1;
04.04.2005 00:00:00;0.0011;15.6;
05.04.2005 00:00:00;0;15.1;
06.04.2005 00:00:00;0;18.1;
07.04.2005 00:00:00;0.0072;16.5;
08.04.2005 00:00:00;0.0688;13.9;
09.04.2005 00:00:00;0.0322;11.2;
10.04.2005 00:00:00;0.0065;14.4;
11.04.2005 00:00:00;0;14;
12.04.2005 00:00:00;0;15.8;
13.04.2005 00:00:00;0.0038;14.2;
14.04.2005 00:00:00;0;14.8;
15.04.2005 00:00:00;0.0485;13.2;
16.04.2005 00:00:00;0.4474;13.6;
17.04.2005 00:00:00;1.6037;14.2;
18.04.2005 00:00:00;0.0389;14.4;
19.04.2005 00:00:00;0;14.9;
20.04.2005 00:00:00;0.0178;14.8;
21.04.2005 00:00:00;0.0036;15.4;
22.04.2005 00:00:00;1.0095;15.6;
23.04.2005 00:00:00;0.8611;14.7;
24.04.2005 00:00:00;0.0302;15.3;
25.04.2005 00:00:00;0.0073;15.1;
26.04.2005 00:00:00;0.0006;15.2;
27.04.2005 00:00:00;0.0005;15.7;
28.04.2005 00:00:00;0;15.6;
29.04.2005 00:00:00;0;16.4;
30.04.2005 00:00:00;0;16.4;
01.05.2005 00:00:00;0.0176;17.2;
02.05.2005 00:00:00;0.0227;17.5;
03.05.2005 00:00:00;0.0001;16.7;
04.05.2005 00:00:00;0.0032;15.9;
05.05.2005 00:00:00;0.0296;18.8;
06.05.2005 00:00:00;0;20;
07.05.2005 00:00:00;0.0002;18.9;
08.05.2005 00:00:00;0;18;
09.05.2005 00:00:00;0.4618;17.1;
10.05.2005 00:00:00;0.4588;18.3;
11.05.2005 00:00:00;18.354;17.7;
12.05.2005 00:00:00;0.3321;16.9;
13.05.2005 00:00:00;0.0513;16.3;
14.05.2005 00:00:00;0.0003;17.1;
15.05.2005 00:00:00;0.7637;16.8;
16.05.2005 00:00:00;0.1349;15.9;
17.05.2005 00:00:00;0.0159;15.1;
18.05.2005 00:00:00;0;15.1;
19.05.2005 00:00:00;0;15.4;
20.05.2005 00:00:00;0.0328;17.1;
21.05.2005 00:00:00;0.034;17.4;
22.05.2005 00:00:00;0.0012;16.2;
23.05.2005 00:00:00;0.002;15.5;
24.05.2005 00:00:00;0;16.2;
25.05.2005 00:00:00;0;17.1;
26.05.2005 00:00:00;0.1019;18.3;
27.05.2005 00:00:00;0.0248;18.3;
28.05.2005 00:00:00;0.004;16.4;
29.05.2005 00:00:00;0.0144;16.1;
30.05.2005 00:00:00;0.0099;17.9;
31.05.2005 00:00:00;0;18.6;
01.06.2005 00:00:00;0.0017;19;
02.06.2005 00:00:00;0;17.2;
03.06.2005 00:00:00;0.0014;16.9;
04.06.2005 00:00:00;0.0056;16;
05.06.2005 00:00:00;0;17.4;
06.06.2005 00:00:00;0.0074;21.4;
07.06.2005 00:00:00;0.0005;23.4;
08.06.2005 00:00:00;0;26.3;
09.06.2005 00:00:00;0.0098;22.8;
10.06.2005 00:00:00;0.0032;19.1;
11.06.2005 00:00:00;0.0046;19.3;
12.06.2005 00:00:00;0;19.6;
13.06.2005 00:00:00;0.4279;18.7;
14.06.2005 00:00:00;0.0612;19.6;
15.06.2005 00:00:00;0;19.8;
16.06.2005 00:00:00;0.0049;19.9;
17.06.2005 00:00:00;0.0116;21;
18.06.2005 00:00:00;0.0027;18.8;
19.06.2005 00:00:00;0.0017;18.7;
20.06.2005 00:00:00;0.0025;18.9;
21.06.2005 00:00:00;0.0004;22.9;
22.06.2005 00:00:00;0;21.7;
23.06.2005 00:00:00;0.0913;20.5;
24.06.2005 00:00:00;0.3102;19.9;
25.06.2005 00:00:00;0;19.8;
26.06.2005 00:00:00;0.0579;19.9;
27.06.2005 00:00:00;0.0058;19.6;
28.06.2005 00:00:00;0.0067;20;
29.06.2005 00:00:00;0.0043;20;
30.06.2005 00:00:00;0.0012;19.8;
01.07.2005 00:00:00;0;18.8;
02.07.2005 00:00:00;0.0015;19.5;
03.07.2005 00:00:00;0.0051;19.4;
04.07.2005 00:00:00;0.0107;17.8;
05.07.2005 00:00:00;0.0005;17.5;
06.07.2005 00:00:00;0.006;18.2;
07.07.2005 00:00:00;0.0002;18.6;
08.07.2005 00:00:00;0.0074;21.3;
09.07.2005 00:00:00;0.0097;20.5;
10.07.2005 00:00:00;0.0024;21.1;
11.07.2005 00:00:00;0.1145;20.8;
12.07.2005 00:00:00;0;22.1;
13.07.2005 00:00:00;0.0012;20.7;
14.07.2005 00:00:00;0;20.6;
15.07.2005 00:00:00;0;20.3;
16.07.2005 00:00:00;0;20.2;
17.07.2005 00:00:00;0.0002;20.8;
18.07.2005 00:00:00;0.0038;19.7;
19.07.2005 00:00:00;0;21.6;
20.07.2005 00:00:00;0.0488;21.9;
21.07.2005 00:00:00;0;20;
22.07.2005 00:00:00;0;20;
23.07.2005 00:00:00;0;19.8;
24.07.2005 00:00:00;0;20.6;
25.07.2005 00:00:00;0.0031;21.5;
26.07.2005 00:00:00;5.7077;21.1;
27.07.2005 00:00:00;0.6962;21.1;
28.07.2005 00:00:00;0.0842;22.1;
29.07.2005 00:00:00;0.0137;20.4;
30.07.2005 00:00:00;0.0018;19.4;
31.07.2005 00:00:00;0.0044;18.6;
01.08.2005 00:00:00;0.0022;18.2;
02.08.2005 00:00:00;0.0003;20.8;
03.08.2005 00:00:00;0.0033;24.8;
04.08.2005 00:00:00;0;27.2;
05.08.2005 00:00:00;0;28.2;
06.08.2005 00:00:00;0.0029;25.6;
07.08.2005 00:00:00;0.0004;21.3;
08.08.2005 00:00:00;0;22.2;
09.08.2005 00:00:00;0.2675;21.3;
10.08.2005 00:00:00;0.0136;21.2;
11.08.2005 00:00:00;0.004;20.2;
12.08.2005 00:00:00;0.0002;24.1;
13.08.2005 00:00:00;0;24.9;
14.08.2005 00:00:00;0.0005;25.1;
15.08.2005 00:00:00;0;23.7;
16.08.2005 00:00:00;0;21.4;
17.08.2005 00:00:00;0.004;21;
18.08.2005 00:00:00;0.0019;20;
19.08.2005 00:00:00;0.003;19.8;
20.08.2005 00:00:00;0.0035;19.5;
21.08.2005 00:00:00;0.0005;20.8;
22.08.2005 00:00:00;0.0014;20.9;
23.08.2005 00:00:00;0.0006;18.7;
24.08.2005 00:00:00;0.0496;18.7;
25.08.2005 00:00:00;0.1042;18.6;
26.08.2005 00:00:00;0.0043;18.6;
27.08.2005 00:00:00;0.0032;18.7;
28.08.2005 00:00:00;0;19.3;
29.08.2005 00:00:00;0.0471;20;
30.08.2005 00:00:00;0.0023;19.8;
31.08.2005 00:00:00;0.0009;20.8;
01.09.2005 00:00:00;0.0037;19.2;
02.09.2005 00:00:00;0;19.9;
03.09.2005 00:00:00;0;21;
04.09.2005 00:00:00;0;20.3;
05.09.2005 00:00:00;0.4317;20.4;
06.09.2005 00:00:00;4.372;19.6;
07.09.2005 00:00:00;0.0405;19;
08.09.2005 00:00:00;2.465;18.7;
09.09.2005 00:00:00;3.3529;20.2;
10.09.2005 00:00:00;0;19.5;
11.09.2005 00:00:00;0.0065;19;
12.09.2005 00:00:00;0.0002;19.9;
13.09.2005 00:00:00;0.0001;20.9;
14.09.2005 00:00:00;0.0476;23.8;
15.09.2005 00:00:00;0.2281;24.5;
16.09.2005 00:00:00;0.0455;19.8;
17.09.2005 00:00:00;0.0133;19.1;
18.09.2005 00:00:00;0.0003;18.7;
19.09.2005 00:00:00;0;17.1;
20.09.2005 00:00:00;0;18.3;
21.09.2005 00:00:00;0;16.8;
22.09.2005 00:00:00;0.0001;16.6;
23.09.2005 00:00:00;0;17.5;
24.09.2005 00:00:00;0.0014;18.4;
25.09.2005 00:00:00;0.0402;18.4;
26.09.2005 00:00:00;0;17.9;
27.09.2005 00:00:00;0.1553;17.9;
28.09.2005 00:00:00;0.0516;17.9;
29.09.2005 00:00:00;0.1458;20.2;
30.09.2005 00:00:00;0;20.1;
01.10.2005 00:00:00;0.0691;18.6;
02.10.2005 00:00:00;0.0266;20.3;
03.10.2005 00:00:00;0.0399;21.1;
04.10.2005 00:00:00;0;23.7;
05.10.2005 00:00:00;0.0199;19.6;
06.10.2005 00:00:00;0.007;21.5;
07.10.2005 00:00:00;0;21;
08.10.2005 00:00:00;0.2678;21.7;
09.10.2005 00:00:00;11.0014;21.1;
10.10.2005 00:00:00;0.2984;20.9;
11.10.2005 00:00:00;15.6915;21.1;
12.10.2005 00:00:00;0.3666;18.9;
13.10.2005 00:00:00;0.2061;16.6;
14.10.2005 00:00:00;0.1603;16.3;
15.10.2005 00:00:00;0.0791;16.4;
16.10.2005 00:00:00;4.3866;17.7;
17.10.2005 00:00:00;0.6993;18.6;
18.10.2005 00:00:00;0.1583;19.3;
19.10.2005 00:00:00;5.8277;18.2;
20.10.2005 00:00:00;3.2652;18.5;
21.10.2005 00:00:00;39.966;18;
22.10.2005 00:00:00;0.4006;18.8;
23.10.2005 00:00:00;0.0511;19;
24.10.2005 00:00:00;0.1801;19.8;
25.10.2005 00:00:00;0.0688;17.7;
26.10.2005 00:00:00;10.0956;18.9;
27.10.2005 00:00:00;3.3689;17.8;
28.10.2005 00:00:00;1.8128;18.6;
29.10.2005 00:00:00;37.1387;19.1;
30.10.2005 00:00:00;10.3929;18.4;
31.10.2005 00:00:00;2.571;17.7;
01.11.2005 00:00:00;0.4937;18.8;
02.11.2005 00:00:00;23.5323;19;
03.11.2005 00:00:00;2.8052;16.8;
04.11.2005 00:00:00;0.2336;15.5;
05.11.2005 00:00:00;0.1013;15.4;
06.11.2005 00:00:00;0.0844;15.6;
07.11.2005 00:00:00;0;16.4;
08.11.2005 00:00:00;6.5222;16.3;
09.11.2005 00:00:00;0.192;14.5;
10.11.2005 00:00:00;0.1433;14.1;
11.11.2005 00:00:00;0.1988;15.7;
12.11.2005 00:00:00;5.5139;14.8;
13.11.2005 00:00:00;4.2247;11.5;
14.11.2005 00:00:00;0.9245;12.2;
15.11.2005 00:00:00;0.1329;13.4;
16.11.2005 00:00:00;0.1081;15.1;
17.11.2005 00:00:00;0.0857;15.2;
18.11.2005 00:00:00;15.7042;14.9;
19.11.2005 00:00:00;20.6904;13.7;
20.11.2005 00:00:00;40.4835;14.3;
21.11.2005 00:00:00;11.3142;14.8;
22.11.2005 00:00:00;0.0965;15.3;
23.11.2005 00:00:00;0.0897;16.8;
24.11.2005 00:00:00;0.1059;14;
25.11.2005 00:00:00;5.2192;13.1;
26.11.2005 00:00:00;14.1923;10.4;
27.11.2005 00:00:00;3.7488;10.7;
28.11.2005 00:00:00;0.416;12.2;
29.11.2005 00:00:00;0.0153;11.6;
30.11.2005 00:00:00;0.0113;11.3;
01.12.2005 00:00:00;13.5285;12.4;
02.12.2005 00:00:00;9.7015;13;
03.12.2005 00:00:00;0.0007;15.4;
04.12.2005 00:00:00;1.2927;15.4;
05.12.2005 00:00:00;0.0522;14;
06.12.2005 00:00:00;0.0362;13;
07.12.2005 00:00:00;0.0064;13;
08.12.2005 00:00:00;0.4138;12.8;
09.12.2005 00:00:00;0.0827;13.9;
10.12.2005 00:00:00;0.0218;14.5;
11.12.2005 00:00:00;0.0294;12.3;
12.12.2005 00:00:00;0.0282;11.7;
13.12.2005 00:00:00;0.0113;11.8;
14.12.2005 00:00:00;0.0016;10.4;
15.12.2005 00:00:00;0.0066;10.7;
16.12.2005 00:00:00;0.0039;10.3;
17.12.2005 00:00:00;0.0007;11.3;
18.12.2005 00:00:00;0.0239;11.8;
19.12.2005 00:00:00;0.0027;13.6;
20.12.2005 00:00:00;0.0192;12.6;
21.12.2005 00:00:00;0.0002;11.7;
22.12.2005 00:00:00;0.0211;11.7;
23.12.2005 00:00:00;0.0066;12.1;
24.12.2005 00:00:00;0.9204;13.7;
25.12.2005 00:00:00;10.6647;14.2;
26.12.2005 00:00:00;1.827;14.4;
27.12.2005 00:00:00;0.0989;13.6;
28.12.2005 00:00:00;0.062;12.5;
29.12.2005 00:00:00;0.2058;12;
30.12.2005 00:00:00;0.5625;12.6;
31.12.2005 00:00:00;0.7134;13.6;
01.01.2006 00:00:00;0.1103;13.3;
02.01.2006 00:00:00;0.0124;13;
03.01.2006 00:00:00;0;11.6;
04.01.2006 00:00:00;0.0121;11.2;
05.01.2006 00:00:00;3.4023;12.1;
06.01.2006 00:00:00;2.552;12.4;
07.01.2006 00:00:00;0.0284;10.3;
08.01.2006 00:00:00;0.0128;11.7;
09.01.2006 00:00:00;0.0284;11.1;
10.01.2006 00:00:00;0.014;11;
11.01.2006 00:00:00;0;11.1;
12.01.2006 00:00:00;0;12.2;
13.01.2006 00:00:00;2.4518;11.5;
14.01.2006 00:00:00;4.6669;11.3;
15.01.2006 00:00:00;17.2579;11.1;
16.01.2006 00:00:00;0.1062;10.2;
17.01.2006 00:00:00;0.1092;10.6;
18.01.2006 00:00:00;0.0026;11.6;
19.01.2006 00:00:00;0;12.2;
20.01.2006 00:00:00;0.0099;12.2;
21.01.2006 00:00:00;0.0422;12.6;
22.01.2006 00:00:00;0.0016;13.1;
23.01.2006 00:00:00;0;12.2;
24.01.2006 00:00:00;0.003;11.2;
25.01.2006 00:00:00;0.0135;12.7;
26.01.2006 00:00:00;0.033;11.3;
27.01.2006 00:00:00;0.1321;9.3;
28.01.2006 00:00:00;4.3947;6.9;
29.01.2006 00:00:00;8.2037;7;
30.01.2006 00:00:00;0.0284;6.4;
31.01.2006 00:00:00;0.0034;9.6;
01.02.2006 00:00:00;0.0251;11.1;
02.02.2006 00:00:00;14.2492;11.6;
03.02.2006 00:00:00;0.0792;11.9;
04.02.2006 00:00:00;0.0167;11.6;
05.02.2006 00:00:00;0.014;11.6;
06.02.2006 00:00:00;0;11.5;
07.02.2006 00:00:00;0;12.9;
08.02.2006 00:00:00;0;13.8;
09.02.2006 00:00:00;0.0297;14.3;
10.02.2006 00:00:00;1.2305;15;
11.02.2006 00:00:00;0.0021;14.8;
12.02.2006 00:00:00;0;13.4;
13.02.2006 00:00:00;0.004;13;
14.02.2006 00:00:00;0;13.3;
15.02.2006 00:00:00;0.4283;12.7;
16.02.2006 00:00:00;3.0594;13.2;
17.02.2006 00:00:00;11.7087;12.8;
18.02.2006 00:00:00;5.6557;13.4;
19.02.2006 00:00:00;4.1604;11.4;
20.02.2006 00:00:00;1.3995;10.7;
21.02.2006 00:00:00;0.6583;10.8;
22.02.2006 00:00:00;3.6782;9.5;
23.02.2006 00:00:00;0.2316;9;
24.02.2006 00:00:00;4.1694;9.4;
25.02.2006 00:00:00;21.5149;10.9;
26.02.2006 00:00:00;0.5006;10;
27.02.2006 00:00:00;0.0005;11.4;
28.02.2006 00:00:00;0;12.6;
01.03.2006 00:00:00;0.0352;10.8;
02.03.2006 00:00:00;0.0404;11.8;
03.03.2006 00:00:00;22.7407;12.8;
04.03.2006 00:00:00;9.956;12.9;
05.03.2006 00:00:00;0.1499;11.8;
06.03.2006 00:00:00;0.2113;12.1;
07.03.2006 00:00:00;0.1799;12.9;
08.03.2006 00:00:00;0.0126;12.8;
09.03.2006 00:00:00;3.1992;13.3;
10.03.2006 00:00:00;0.0744;13;
11.03.2006 00:00:00;0.0575;13.6;
12.03.2006 00:00:00;0.0052;14.6;
13.03.2006 00:00:00;0;16.3;
14.03.2006 00:00:00;0.0068;14.5;
15.03.2006 00:00:00;0.0004;13.5;
16.03.2006 00:00:00;17.5098;13.2;
17.03.2006 00:00:00;28.5338;13;
18.03.2006 00:00:00;7.0117;13.7;
19.03.2006 00:00:00;3.9266;12.1;
20.03.2006 00:00:00;1.0048;13.5;
21.03.2006 00:00:00;0.276;13.8;
22.03.2006 00:00:00;2.0609;13.1;
23.03.2006 00:00:00;8.492;13.3;
24.03.2006 00:00:00;0.051;15;
25.03.2006 00:00:00;0.0294;15.4;
26.03.2006 00:00:00;0.0491;14.7;
27.03.2006 00:00:00;0.0455;16.8;
28.03.2006 00:00:00;0.0491;14.1;
29.03.2006 00:00:00;0.0341;14;
30.03.2006 00:00:00;0.6235;15.3;
31.03.2006 00:00:00;0.0901;15.4;
01.04.2006 00:00:00;0.0081;15.6;
02.04.2006 00:00:00;0.0366;17.3;
03.04.2006 00:00:00;0;19.9;
04.04.2006 00:00:00;1.4558;16.7;
05.04.2006 00:00:00;7.7556;15.4;
06.04.2006 00:00:00;0.2159;15;
07.04.2006 00:00:00;0.0495;15.4;
08.04.2006 00:00:00;0;15.5;
09.04.2006 00:00:00;0.2144;16.6;
10.04.2006 00:00:00;0.0362;15.9;
11.04.2006 00:00:00;0;16.6;
12.04.2006 00:00:00;0;15.8;
13.04.2006 00:00:00;0.007;15.4;
14.04.2006 00:00:00;12.9308;16.1;
15.04.2006 00:00:00;0.1291;15.8;
16.04.2006 00:00:00;0.6138;15;
17.04.2006 00:00:00;0.0314;14.6;
18.04.2006 00:00:00;0;14.7;
19.04.2006 00:00:00;0.4859;14.5;
20.04.2006 00:00:00;3.2535;14.9;
21.04.2006 00:00:00;6.2891;14.4;
22.04.2006 00:00:00;7.6509;13.8;
23.04.2006 00:00:00;0.0234;13.9;
24.04.2006 00:00:00;0.3347;15;
25.04.2006 00:00:00;0;15.1;
26.04.2006 00:00:00;0;15.6;
27.04.2006 00:00:00;0.0381;15.5;
28.04.2006 00:00:00;0.065;16.9;
29.04.2006 00:00:00;0.01;17.7;
30.04.2006 00:00:00;0.0033;17;
01.05.2006 00:00:00;0;15.9;
02.05.2006 00:00:00;0.1755;15;
03.05.2006 00:00:00;0.0139;17.9;
04.05.2006 00:00:00;0.0061;16.4;
05.05.2006 00:00:00;0.0005;16.5;
06.05.2006 00:00:00;0.0011;16.3;
07.05.2006 00:00:00;0.0017;16.2;
08.05.2006 00:00:00;0.0019;15.8;
09.05.2006 00:00:00;0;16.2;
10.05.2006 00:00:00;0.0008;17;
11.05.2006 00:00:00;0.0016;17;
12.05.2006 00:00:00;0.0058;16.8;
13.05.2006 00:00:00;0.0051;16.2;
14.05.2006 00:00:00;0.0018;17.4;
15.05.2006 00:00:00;0.0104;18.1;
16.05.2006 00:00:00;0.0068;20.1;
17.05.2006 00:00:00;0;20.1;
18.05.2006 00:00:00;0.0087;17.9;
19.05.2006 00:00:00;0.0014;17.2;
20.05.2006 00:00:00;0.008;18.7;
21.05.2006 00:00:00;1.0093;18.2;
22.05.2006 00:00:00;0.0449;16.8;
23.05.2006 00:00:00;0;16.3;
24.05.2006 00:00:00;0;15.3;
25.05.2006 00:00:00;0.0661;17.2;
26.05.2006 00:00:00;0.0003;22.1;
27.05.2006 00:00:00;0.0001;24.1;
28.05.2006 00:00:00;0;25.2;
29.05.2006 00:00:00;0.0354;22.1;
30.05.2006 00:00:00;0;19.8;
31.05.2006 00:00:00;0.0061;19.3;
01.06.2006 00:00:00;0.0111;19.2;
02.06.2006 00:00:00;0.0058;19.1;
03.06.2006 00:00:00;0;21.8;
04.06.2006 00:00:00;0;21.8;
05.06.2006 00:00:00;0.0013;23;
06.06.2006 00:00:00;0;22.5;
07.06.2006 00:00:00;0.0423;20.7;
08.06.2006 00:00:00;0.0521;20.2;
09.06.2006 00:00:00;0.0754;20.8;
10.06.2006 00:00:00;0.0046;20.7;
11.06.2006 00:00:00;0.0011;20.3;
12.06.2006 00:00:00;0.0719;20.4;
13.06.2006 00:00:00;6.6273;22.1;
14.06.2006 00:00:00;4.7613;20.3;
15.06.2006 00:00:00;1.8695;20.3;
16.06.2006 00:00:00;9.172;20.2;
17.06.2006 00:00:00;0.0159;20;
18.06.2006 00:00:00;0.0082;19.7;
19.06.2006 00:00:00;0.0151;18.9;
20.06.2006 00:00:00;0.0027;18.7;
21.06.2006 00:00:00;0;19.2;
22.06.2006 00:00:00;0;19.8;
23.06.2006 00:00:00;0.0475;19.5;
24.06.2006 00:00:00;0.3193;20.3;
25.06.2006 00:00:00;0.0058;19.4;
26.06.2006 00:00:00;0.002;18.3;
27.06.2006 00:00:00;0;18.1;
28.06.2006 00:00:00;0.0014;18.5;
29.06.2006 00:00:00;0.0003;18.4;
30.06.2006 00:00:00;0.0045;19.1;
01.07.2006 00:00:00;0;19.5;
02.07.2006 00:00:00;0.0012;19.8;
03.07.2006 00:00:00;3.0493;19.8;
04.07.2006 00:00:00;0.0329;19.9;
05.07.2006 00:00:00;0.0009;19.2;
06.07.2006 00:00:00;0.0016;18.5;
07.07.2006 00:00:00;0.063;18.9;
08.07.2006 00:00:00;0.0002;19.5;
09.07.2006 00:00:00;0;18.5;
10.07.2006 00:00:00;0.1325;22.2;
11.07.2006 00:00:00;0.083;24.4;
12.07.2006 00:00:00;0.0005;20.4;
13.07.2006 00:00:00;0;23.6;
14.07.2006 00:00:00;0.0045;25.9;
15.07.2006 00:00:00;0.0017;26.1;
16.07.2006 00:00:00;0.0016;25.8;
17.07.2006 00:00:00;0.3174;25.3;
18.07.2006 00:00:00;0.0769;23.3;
19.07.2006 00:00:00;0.0405;22.5;
20.07.2006 00:00:00;0;21.4;
21.07.2006 00:00:00;0.0033;21.3;
22.07.2006 00:00:00;0.0008;21.2;
23.07.2006 00:00:00;0;21.5;
24.07.2006 00:00:00;0;20.9;
25.07.2006 00:00:00;0;20.8;
26.07.2006 00:00:00;0;20.7;
27.07.2006 00:00:00;0.0058;20.9;
28.07.2006 00:00:00;0.0015;20;
29.07.2006 00:00:00;0.0008;21.2;
30.07.2006 00:00:00;0;22.6;
31.07.2006 00:00:00;0;21.3;
01.08.2006 00:00:00;0.0008;21.2;
02.08.2006 00:00:00;0;20.4;
03.08.2006 00:00:00;0;20.4;
04.08.2006 00:00:00;0.0052;22.8;
05.08.2006 00:00:00;0.0033;25.2;
06.08.2006 00:00:00;0.0001;24.9;
07.08.2006 00:00:00;0;23.4;
08.08.2006 00:00:00;0.0809;24.4;
09.08.2006 00:00:00;0.004;25.2;
10.08.2006 00:00:00;0;27.1;
11.08.2006 00:00:00;0.0004;25.4;
12.08.2006 00:00:00;0;22.8;
13.08.2006 00:00:00;0.0278;22.2;
14.08.2006 00:00:00;0;21.2;
15.08.2006 00:00:00;1.699;20.3;
16.08.2006 00:00:00;5.2026;19.7;
17.08.2006 00:00:00;5.1495;19.5;
18.08.2006 00:00:00;0.0654;19.8;
19.08.2006 00:00:00;0.0013;19.6;
20.08.2006 00:00:00;0;20.3;
21.08.2006 00:00:00;0;21.5;
22.08.2006 00:00:00;0;21.4;
23.08.2006 00:00:00;0;19.7;
24.08.2006 00:00:00;0;19.3;
25.08.2006 00:00:00;0.0063;19;
26.08.2006 00:00:00;0.0024;18.8;
27.08.2006 00:00:00;0.0003;18.8;
28.08.2006 00:00:00;0.0053;19.8;
29.08.2006 00:00:00;0.0034;19.5;
30.08.2006 00:00:00;0.0631;20;
31.08.2006 00:00:00;0;18.9;
01.09.2006 00:00:00;0.0027;18.6;
02.09.2006 00:00:00;0;19.3;
03.09.2006 00:00:00;0;23.3;
04.09.2006 00:00:00;0;24.6;
05.09.2006 00:00:00;0;24;
06.09.2006 00:00:00;0.0064;20.3;
07.09.2006 00:00:00;0;20.4;
08.09.2006 00:00:00;0;21;
09.09.2006 00:00:00;0.0133;19.7;
10.09.2006 00:00:00;0.0013;20;
11.09.2006 00:00:00;0.0528;20.9;
12.09.2006 00:00:00;0.1333;19.6;
13.09.2006 00:00:00;7.7423;19.4;
14.09.2006 00:00:00;0.4465;19;
15.09.2006 00:00:00;0.9485;19;
16.09.2006 00:00:00;0.0175;18.2;
17.09.2006 00:00:00;0.0001;19.9;
18.09.2006 00:00:00;0.0124;18.9;
19.09.2006 00:00:00;0.007;18.6;
20.09.2006 00:00:00;36.9178;19.8;
21.09.2006 00:00:00;0.401;19.4;
22.09.2006 00:00:00;9.9577;19.7;
23.09.2006 00:00:00;0.1094;19.7;
24.09.2006 00:00:00;1.9745;20.2;
25.09.2006 00:00:00;0.0516;21.6;
26.09.2006 00:00:00;0.0019;20.9;
27.09.2006 00:00:00;0.0031;20.5;
28.09.2006 00:00:00;0.0812;21.3;
29.09.2006 00:00:00;2.3451;21;
